DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2014-01-01,78.24,984.3,1008.1,1016.8,1017.2,1010.2,1002.3,1010.3,995.0,1014.5,890.6,1014.7,1015.0,1018.6,1002.3,1018.0,"rgb(57,224,198)",31,198
2014-01-02,78.1,982.2,1006.5,1015.1,1015.7,1008.4,1000.6,1008.8,993.7,1012.9,889.9,1013.0,1013.8,1015.9,1000.3,1016.2,"rgb(59,222,196)",33,196
2014-01-03,77.67999999999998,980.3,1004.6,1012.9,1013.3,1007.0,999.2,1007.1,991.9,1011.2,888.6,1011.0,1011.1,1013.0,996.9,1012.4,"rgb(62,214,193)",41,193
2014-01-04,77.22,982.8,1005.4,1013.9,1014.2,1009.6,1001.0,1008.6,992.4,1012.0,888.2,1012.0,1012.4,1016.9,999.9,1015.1,"rgb(63,230,192)",25,192
2014-01-05,76.64,985.1,1007.4,1016.2,1016.6,1011.4,1002.7,1010.4,994.3,1013.9,889.3,1014.1,1014.7,1020.0,1002.8,1018.3,"rgb(59,235,196)",20,196
2014-01-06,83.4,984.4,1007.9,1016.5,1016.9,1010.2,1002.2,1010.2,994.8,1014.2,890.1,1014.5,1015.3,1019.3,1003.1,1018.9,"rgb(56,229,199)",26,199
2014-01-07,77.34,982.4,1007.1,1015.7,1016.4,1008.7,1001.1,1009.2,994.1,1013.4,890.0,1013.6,1014.5,1016.8,1001.2,1017.4,"rgb(59,224,196)",31,196
2014-01-08,76.125,983.4,1007.4,1015.6,1016.0,1010.4,1002.5,1010.2,994.4,1013.8,890.2,1013.8,1013.9,1017.0,1000.1,1015.9,"rgb(64,233,191)",22,191
2014-01-09,75.67999999999998,989.2,1011.2,1019.8,1019.8,1016.5,1007.8,1015.2,997.9,1017.8,891.9,1017.9,1017.5,1024.3,1006.1,1021.4,"rgb(57,251,198)",4,198
2014-01-10,75.14,990.1,1013.0,1022.0,1022.4,1015.3,1007.6,1015.6,999.8,1019.6,893.8,1019.9,1020.0,1025.7,1008.1,1023.9,"rgb(50,245,205)",10,205
2014-01-11,76.2,988.3,1012.9,1021.8,1022.5,1014.1,1007.0,1015.1,999.8,1019.4,894.4,1019.7,1020.6,1023.2,1007.3,1023.5,"rgb(49,239,206)",16,206
2014-01-12,73.75,988.1,1012.3,1020.8,1021.0,1015.8,1007.6,1015.3,999.1,1018.8,893.3,1018.9,1018.9,1021.8,1005.0,1021.0,"rgb(49,243,206)",12,206
2014-01-13,83.4,987.2,1010.2,1018.6,1018.6,1014.6,1005.7,1013.6,996.8,1016.7,891.0,1016.7,1016.2,1021.9,1004.1,1019.2,"rgb(63,247,192)",8,192
2014-01-14,76.74,987.9,1009.9,1018.1,1018.1,1015.7,1006.7,1014.1,996.4,1016.4,890.4,1016.3,1015.7,1022.6,1003.8,1018.7,"rgb(66,250,189)",5,189
2014-01-15,80.76,990.8,1011.4,1020.4,1020.8,1017.7,1007.8,1014.9,998.1,1017.9,891.7,1018.3,1018.7,1026.2,1007.8,1023.0,"rgb(57,255,198)",0,198
2014-01-16,81.61999999999998,988.9,1012.0,1021.1,1021.4,1015.5,1006.6,1014.6,998.8,1018.4,892.8,1018.8,1019.6,1024.1,1006.9,1022.6,"rgb(51,242,204)",13,204
2014-01-17,82.52,987.5,1011.1,1019.8,1020.4,1014.3,1005.9,1013.7,997.8,1017.5,892.3,1017.7,1018.0,1022.4,1005.0,1020.9,"rgb(51,240,204)",15,204
2014-01-18,84.52,992.3,1014.2,1022.9,1022.9,1020.9,1010.7,1017.8,1000.6,1020.7,894.0,1020.9,1020.7,1027.5,1008.7,1024.4,"rgb(55,253,200)",2,200
2014-01-19,84.02,990.5,1014.3,1023.5,1023.8,1016.9,1008.2,1016.4,1000.9,1020.5,894.1,1021.1,1022.0,1026.1,1009.5,1025.3,"rgb(51,252,204)",3,204
2014-01-20,83.4,987.7,1012.8,1021.6,1021.4,1015.5,1007.3,1015.2,999.4,1019.2,893.0,1019.6,1018.8,1022.0,1005.1,1021.0,"rgb(50,240,205)",15,205
2014-01-21,82.9,990.2,1011.6,1020.3,1020.1,1018.1,1008.7,1015.8,998.0,1018.0,891.2,1018.2,1017.9,1025.9,1006.5,1021.6,"rgb(55,253,200)",2,200
2014-01-22,82.94,990.2,1012.6,1021.7,1021.7,1017.7,1008.4,1016.1,998.9,1019.0,891.7,1019.5,1019.3,1026.1,1007.5,1023.2,"rgb(54,253,201)",2,201
2014-01-23,83.06,987.3,1012.0,1021.0,1021.3,1014.0,1005.8,1014.0,998.5,1018.2,891.8,1018.6,1019.1,1023.0,1006.2,1022.2,"rgb(50,241,205)",14,205
2014-01-24,83.18,984.2,1009.8,1018.4,1018.7,1011.3,1003.7,1011.8,996.4,1015.9,890.4,1016.2,1016.7,1019.0,1003.6,1019.6,"rgb(54,231,201)",24,201
2014-01-25,84.42,983.6,1008.4,1016.8,1017.0,1010.2,1002.7,1010.5,995.2,1014.6,890.1,1014.7,1014.9,1017.5,1001.5,1017.4,"rgb(54,226,201)",29,201
2014-01-26,84.58,986.2,1008.8,1017.3,1017.5,1013.5,1004.6,1012.1,995.5,1015.1,890.6,1015.3,1015.7,1020.8,1003.0,1018.5,"rgb(62,241,193)",14,193
2014-01-27,83.7,985.9,1009.4,1018.3,1018.8,1012.4,1003.9,1012.0,996.1,1015.8,891.0,1016.2,1016.5,1020.9,1003.6,1019.3,"rgb(58,239,197)",16,197
2014-01-28,85.46000000000002,985.2,1009.4,1018.3,1018.8,1011.5,1003.6,1011.8,996.3,1015.8,891.6,1016.1,1016.7,1019.8,1003.3,1019.3,"rgb(52,227,203)",28,203
2014-01-29,87.96000000000002,984.2,1008.9,1017.7,1018.3,1010.9,1003.0,1011.2,995.9,1015.3,891.4,1015.6,1016.2,1018.5,1002.4,1018.5,"rgb(52,225,203)",30,203
2014-01-30,86.66666666666669,984.2999999999997,1008.9,1017.5,1018.2999999999997,1010.7999999999997,1003.0,1011.1,996.0,1015.2999999999997,891.7999999999997,1015.5,1016.4,1018.1,1002.2999999999997,1018.2999999999997,"rgb(52,224,203)",31,203
2014-02-04,90.7,982.4,1002.6,1011.2,1011.5,1008.4,998.3,1006.2,989.7,1009.2,886.1,1009.4,1009.7,1017.4,999.6,1014.6,"rgb(72,235,183)",20,183
2014-02-05,87.75999999999998,980.5,1003.7,1012.2,1012.8,1006.4,998.1,1006.2,990.7,1010.1,886.8,1010.3,1010.9,1015.2,999.2,1015.0,"rgb(72,236,183)",19,183
2014-02-06,88.76,977.4,1001.8,1010.0,1010.8,1004.2,996.4,1004.3,989.0,1008.2,886.2,1008.2,1009.1,1010.1,994.1,1009.7,"rgb(63,214,192)",41,192
2014-02-07,89.72,976.0,1000.7,1009.0,1009.5,1003.1,995.3,1003.2,988.0,1007.1,884.9,1007.1,1007.4,1008.7,992.5,1008.1,"rgb(64,217,191)",38,191
2014-02-08,89.22,979.0,1001.3,1009.7,1010.2,1005.9,997.2,1004.7,988.3,1007.8,884.7,1007.9,1008.2,1012.9,995.6,1011.0,"rgb(77,236,178)",19,178
2014-02-09,88.075,979.4,1001.9,1010.0,1010.1,1006.5,997.7,1005.5,988.7,1008.3,884.3,1008.5,1008.1,1013.8,995.9,1011.1,"rgb(58,50,197)",205,197
2014-02-10,90.7,983.8,1006.2,1014.5,1014.3,1012.2,1003.1,1010.4,992.5,1012.5,885.7,1012.8,1011.6,1018.8,999.5,1015.0,"rgb(76,248,179)",7,179
2014-02-11,92.62,983.4,1007.7,1016.4,1016.0,1012.0,1003.7,1011.1,994.0,1014.1,886.4,1014.4,1013.5,1018.7,1000.1,1016.1,"rgb(74,249,181)",6,181
2014-02-12,93.54,982.5,1006.9,1015.7,1015.7,1010.3,1002.1,1010.0,993.4,1013.4,887.4,1013.6,1013.5,1017.3,1000.0,1015.9,"rgb(77,244,178)",11,178
2014-02-13,93.84,983.4,1007.8,1016.4,1016.3,1011.5,1003.2,1011.1,994.7,1014.6,888.7,1014.4,1013.8,1017.7,999.8,1015.6,"rgb(78,245,177)",10,177
2014-02-14,96.22,985.2,1009.1,1017.8,1017.7,1013.4,1004.8,1012.6,996.1,1016.0,888.9,1015.8,1015.2,1020.0,1001.8,1017.5,"rgb(78,245,177)",10,177
2014-02-15,99.0,985.7,1009.3,1018.2,1018.4,1012.3,1003.6,1011.8,996.6,1016.1,889.6,1016.0,1016.0,1021.2,1004.1,1019.6,"rgb(60,244,195)",11,195
2014-02-16,99.0,984.1,1009.1,1017.9,1018.4,1011.0,1003.2,1011.4,996.6,1015.9,890.8,1015.8,1016.6,1019.1,1003.9,1019.9,"rgb(47,228,208)",27,208
2014-02-17,99.0,983.8,1008.6,1017.2,1017.9,1010.1,1002.4,1010.6,996.4,1015.4,891.8,1015.1,1016.3,1017.4,1001.8,1018.0,"rgb(52,219,203)",36,203
2014-02-18,95.08,981.3,1005.8,1014.2,1014.8,1008.7,1000.9,1008.9,993.5,1012.8,889.2,1012.3,1012.6,1014.1,997.4,1012.7,"rgb(75,233,180)",22,180
2014-02-19,95.88,984.4,1008.3,1016.5,1016.3,1012.9,1004.7,1012.0,995.3,1015.1,888.2,1014.9,1013.7,1018.7,999.8,1015.6,"rgb(80,244,175)",11,175
2014-02-20,95.5,990.5,1013.1,1021.8,1021.6,1018.7,1009.7,1016.9,1000.1,1020.2,892.1,1019.9,1019.7,1025.9,1006.9,1022.8,"rgb(54,252,201)",3,201
2014-02-21,95.44,990.0,1013.5,1022.8,1023.1,1017.0,1008.0,1016.1,1000.6,1020.3,893.2,1020.4,1021.0,1025.6,1008.5,1024.3,"rgb(52,250,203)",5,203
2014-02-22,95.74,988.1,1013.1,1021.8,1022.0,1014.8,1007.0,1015.3,1000.3,1019.9,893.5,1019.7,1019.9,1023.1,1006.3,1022.5,"rgb(46,238,209)",17,209
2014-02-23,94.5,987.6,1012.1,1020.9,1021.3,1013.5,1005.9,1014.3,999.4,1019.0,893.4,1018.9,1019.5,1022.5,1006.5,1022.5,"rgb(45,234,210)",21,210
2014-02-24,99.0,985.7,1010.9,1019.6,1020.1,1012.3,1004.7,1013.0,998.4,1017.8,892.5,1017.6,1018.1,1020.2,1005.2,1021.2,"rgb(46,232,209)",23,209
2014-02-25,94.8,984.6,1009.2,1018.0,1018.5,1011.2,1003.5,1011.7,996.8,1016.3,891.9,1016.0,1016.7,1018.6,1003.1,1019.2,"rgb(49,223,206)",32,206
2014-02-26,94.96,984.4,1008.6,1017.0,1017.8,1010.9,1003.1,1011.2,996.3,1015.4,891.9,1015.1,1015.9,1018.0,1001.9,1017.9,"rgb(53,218,202)",37,202
2014-02-27,95.04,985.5,1008.8,1017.4,1018.1,1011.7,1003.5,1011.6,996.5,1015.8,892.1,1015.5,1016.5,1019.8,1003.0,1018.7,"rgb(52,221,203)",34,203
2014-02-28,96.24,983.1,1007.2,1016.0,1016.7,1009.2,1001.5,1009.9,995.0,1014.3,890.7,1014.1,1015.2,1017.0,1001.2,1017.2,"rgb(51,220,204)",35,204
2014-03-01,96.46,980.3,1004.9,1013.5,1014.3,1006.8,999.0,1007.1,992.8,1011.8,888.8,1011.5,1012.5,1013.5,997.7,1013.8,"rgb(58,214,197)",41,197
2014-03-02,95.12,981.9,1004.7,1012.9,1013.4,1009.1,1000.6,1008.4,992.1,1011.7,887.7,1011.2,1011.7,1016.0,998.4,1013.8,"rgb(74,234,181)",21,181
2014-03-03,91.7,983.3,1007.0,1015.5,1016.0,1010.4,1002.2,1010.1,994.4,1013.9,889.0,1013.7,1014.1,1018.0,1000.8,1016.5,"rgb(73,239,182)",16,182
2014-03-04,93.9,982.2,1007.3,1015.7,1016.2,1009.9,1002.0,1010.1,994.8,1014.3,890.2,1013.9,1014.2,1015.6,999.5,1015.6,"rgb(75,232,180)",23,180
2014-03-05,94.98,985.7,1007.8,1016.3,1016.8,1012.9,1004.2,1011.8,995.2,1014.8,890.2,1014.5,1015.2,1020.3,1002.5,1018.1,"rgb(69,242,186)",13,186
2014-03-06,94.84,985.4,1008.6,1017.1,1017.6,1012.2,1003.7,1011.8,995.9,1015.5,890.1,1015.3,1015.7,1020.0,1002.4,1018.3,"rgb(78,243,177)",12,177
2014-03-07,94.88,988.0,1010.3,1018.8,1019.2,1013.7,1005.1,1013.2,997.7,1017.2,891.6,1017.1,1017.2,1021.7,1004.1,1019.8,"rgb(75,244,180)",11,180
2014-03-08,95.78,984.2,1008.5,1016.7,1016.9,1011.2,1003.4,1011.5,995.7,1015.3,890.3,1015.0,1014.4,1016.2,999.4,1015.1,"rgb(79,238,176)",17,176
2014-03-09,94.975,988.0,1009.5,1018.0,1018.2,1014.3,1005.7,1013.3,996.7,1016.5,890.6,1016.2,1016.4,1021.4,1003.3,1019.0,"rgb(65,246,190)",9,190
2014-03-10,91.7,989.8,1011.4,1020.3,1020.9,1014.3,1005.7,1013.8,998.8,1018.3,892.6,1018.3,1019.2,1024.2,1007.4,1023.2,"rgb(51,240,204)",15,204
2014-03-11,95.85,987.4,1010.9,1019.6,1020.1,1012.7,1005.1,1013.4,998.4,1017.8,892.6,1017.7,1018.5,1021.5,1006.3,1022.4,"rgb(45,232,210)",23,210
2014-03-12,94.6,980.7,1005.1,1013.8,1014.6,1006.8,999.1,1007.3,992.8,1012.0,889.0,1011.7,1012.7,1013.6,998.1,1014.1,"rgb(79,236,176)",19,176
2014-03-13,95.225,983.6,1005.7,1013.7,1014.1,1009.7,1001.4,1009.0,993.4,1012.7,889.1,1012.2,1012.5,1016.3,998.7,1014.1,"rgb(80,240,175)",15,175
2014-03-14,95.975,989.9,1010.7,1019.6,1019.9,1015.8,1007.0,1014.6,998.2,1018.0,892.2,1017.7,1019.0,1023.8,1006.7,1022.5,"rgb(54,243,201)",12,201
