DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2013-01-01,34.885714285714286,985.7,1009.7,1018.3,1018.6,1012.0,1004.0,1011.8,996.4,1016.9,890.8999999999999,1016.2,1015.6,1020.7,1003.2,1018.8,"rgb(86,142,169)",113,169
2013-01-02,32.95,986.2,1009.6,1017.8,1018.1,1012.6,1004.6,1012.5,996.6,1017.0,892.3000000000002,1015.9,1015.4,1019.8,1002.6,1018.1,"rgb(112,119,143)",136,143
2013-01-03,31.228571428571428,990.9,1010.8,1019.4,1019.6,1017.4,1007.0,1014.6,997.7,1018.3,892.8999999999999,1017.5,1016.6,1025.6,1006.4,1021.2,"rgb(100,149,155)",106,155
2013-01-04,26.58571428571429,986.0,1008.3,1017.0,1017.3,1011.9,1002.9,1010.9,995.3,1015.9,890.6000000000001,1015.0,1014.3,1020.5,1002.7,1018.2,"rgb(123,161,132)",94,132
2013-01-05,25.2,983.7,1006.4,1014.8,1015.0,1010.2,1001.8,1009.6,993.5,1013.9,889.3999999999999,1012.9,1012.2,1017.2,999.5,1014.8,"rgb(123,111,132)",144,132
2013-01-06,23.53333333333333,983.7,1006.6,1015.0,1015.3,1009.8,1001.6,1009.6,993.8,1014.1,890.1,1013.1,1012.7,1017.2,999.7,1015.1,"rgb(124,119,131)",136,131
2013-01-07,20.0,983.0,1005.9,1014.3,1014.7,1009.3,1001.1,1009.0,993.1,1013.5,889.8,1012.4,1012.1,1015.9,998.5,1014.3,"rgb(130,116,125)",139,125
2013-01-08,24.142857142857146,983.1,1005.9,1014.3,1014.7,1009.8,1001.3,1009.2,993.1,1013.6,889.3000000000002,1012.5,1011.9,1016.7,999.0,1014.4,"rgb(133,79,122)",176,122
2013-01-09,23.6,985.2,1007.4,1015.8,1016.0,1012.1,1003.3,1011.2,994.2,1015.0,889.3999999999999,1013.9,1012.9,1019.3,1001.0,1016.1,"rgb(126,82,129)",173,129
2013-01-10,23.45714285714286,987.2,1008.2,1017.1,1017.5,1013.4,1003.5,1011.6,995.3,1015.8,890.1999999999998,1015.0,1014.4,1021.9,1003.4,1018.5,"rgb(120,156,135)",99,135
2013-01-11,22.41428571428571,986.1,1008.9,1017.6,1018.1,1011.6,1003.0,1011.4,995.9,1016.4,891.3999999999999,1015.6,1015.3,1020.6,1003.5,1018.9,"rgb(113,146,142)",109,142
