DateTime,平均價,新北市_氣壓,臺中市_氣壓,臺南市_氣壓,高雄市_氣壓,桃園市_氣壓,新竹縣_氣壓,苗栗縣_氣壓,南投縣_氣壓,彰化縣_氣壓,雲林縣_氣壓,嘉義市_氣壓,屏東縣_氣壓,宜蘭縣_氣壓,花蓮縣_氣壓,臺東縣_氣壓,color,x,y
2013-01-01,39.81428571428571,985.7,1009.7,1018.3,1018.6,1012.0,1004.0,1011.8,996.4,1016.9,890.8999999999999,1016.2,1015.6,1020.7,1003.2,1018.8,"rgb(78,246,177)",9,177
2013-01-02,35.4,986.2,1009.6,1017.8,1018.1,1012.6,1004.6,1012.5,996.6,1017.0,892.3000000000002,1015.9,1015.4,1019.8,1002.6,1018.1,"rgb(76,242,179)",13,179
2013-01-03,38.68571428571429,990.9,1010.8,1019.4,1019.6,1017.4,1007.0,1014.6,997.7,1018.3,892.8999999999999,1017.5,1016.6,1025.6,1006.4,1021.2,"rgb(95,234,160)",21,160
2013-01-04,37.957142857142856,986.0,1008.3,1017.0,1017.3,1011.9,1002.9,1010.9,995.3,1015.9,890.6000000000001,1015.0,1014.3,1020.5,1002.7,1018.2,"rgb(89,213,166)",42,166
2013-01-05,38.3,983.7,1006.4,1014.8,1015.0,1010.2,1001.8,1009.6,993.5,1013.9,889.3999999999999,1012.9,1012.2,1017.2,999.5,1014.8,"rgb(77,223,178)",32,178
2013-01-06,37.871428571428574,983.7,1006.6,1015.0,1015.3,1009.8,1001.6,1009.6,993.8,1014.1,890.1000000000001,1013.1,1012.7,1017.2,999.7,1015.1,"rgb(75,225,180)",30,180
2013-01-07,32.15,983.0,1005.9,1014.3,1014.7,1009.3,1001.1,1009.0,993.1,1013.5,889.8,1012.4,1012.1,1015.9,998.5,1014.3,"rgb(49,227,206)",28,206
2013-01-08,36.3,983.1,1005.9,1014.3,1014.7,1009.8,1001.3,1009.2,993.1,1013.6,889.3000000000002,1012.5,1011.9,1016.7,999.0,1014.4,"rgb(69,190,186)",65,186
2013-01-09,36.3,985.2,1007.4,1015.8,1016.0,1012.1,1003.3,1011.2,994.2,1015.0,889.3999999999999,1013.9,1012.9,1019.3,1001.0,1016.1,"rgb(74,192,181)",63,181
2013-01-10,36.82857142857142,987.2,1008.2,1017.1,1017.5,1013.4,1003.5,1011.6,995.3,1015.8,890.1999999999998,1015.0,1014.4,1021.9,1003.4,1018.5,"rgb(89,216,166)",39,166
2013-01-11,37.04285714285713,986.1,1008.9,1017.6,1018.1,1011.6,1003.0,1011.4,995.9,1016.4,891.3999999999999,1015.6,1015.3,1020.6,1003.5,1018.9,"rgb(89,224,166)",31,166
2013-01-12,36.74285714285714,983.0,1006.1,1014.5,1014.9,1009.6,1001.3,1009.2,993.3,1013.6,889.5,1012.6,1012.3,1016.3,999.5,1014.8,"rgb(73,191,182)",64,182
2013-01-13,37.28333333333333,978.7,1003.0,1010.6,1010.4,1006.3,998.6,1006.3,990.0,1010.4,885.9,1008.9,1006.7,1010.0,992.2,1007.7,"rgb(65,183,190)",72,190
2013-01-14,38.0,985.7,1007.1,1016.0,1016.5,1012.5,1003.5,1010.8,994.0,1014.7,888.6,1013.9,1014.2,1019.8,1000.8,1016.5,"rgb(84,237,171)",18,171
2013-01-15,36.04285714285713,986.5,1010.3,1019.0,1019.8,1012.6,1004.6,1012.8,997.2,1017.7,891.8999999999999,1016.8,1017.5,1020.9,1004.1,1020.3,"rgb(77,252,178)",3,178
2013-01-16,35.957142857142856,986.9,1010.9,1019.7,1020.3,1013.5,1005.4,1013.4,997.9,1018.4,892.6999999999998,1017.6,1017.8,1020.5,1003.7,1019.9,"rgb(74,251,181)",4,181
2013-01-17,33.025,991.6,1013.1,1021.6,1021.7,1018.8,1009.8,1017.2,999.7,1020.6,893.8999999999999,1019.7,1019.0,1026.2,1006.8,1022.1,"rgb(95,240,160)",15,160
2013-01-18,34.3,992.8,1014.3,1023.5,1024.0,1019.5,1010.0,1017.7,1000.9,1021.8,894.3999999999999,1021.2,1021.2,1028.3,1009.9,1025.5,"rgb(91,247,164)",8,164
2013-01-19,33.51428571428572,988.8,1012.4,1021.5,1022.1,1014.2,1006.3,1014.5,999.2,1019.8,893.6999999999998,1019.2,1019.5,1023.7,1007.2,1023.4,"rgb(76,254,179)",1,179
2013-01-20,33.00000000000001,987.6,1011.7,1020.5,1021.1,1013.7,1006.0,1014.2,998.7,1019.1,894.0,1018.3,1018.8,1021.9,1006.1,1022.2,"rgb(62,250,193)",5,193
2013-01-21,35.0,986.0,1009.9,1018.7,1019.5,1011.7,1004.0,1012.2,997.1,1017.4,893.6,1016.6,1017.2,1019.8,1004.0,1020.1,"rgb(63,247,192)",8,192
2013-01-22,34.371428571428574,985.7,1008.7,1017.4,1018.1,1011.9,1003.7,1011.6,995.9,1016.2,892.6999999999998,1015.4,1015.8,1018.9,1001.8,1017.8,"rgb(61,244,194)",11,194
2013-01-23,32.5125,985.4,1008.0,1016.6,1017.0,1011.8,1003.5,1011.3,995.2,1015.7,891.3000000000002,1014.7,1014.7,1019.4,1001.7,1017.2,"rgb(71,240,184)",15,184
2013-01-24,34.128571428571426,983.8,1007.0,1015.7,1016.1,1010.0,1002.0,1009.9,994.1,1014.5,890.5,1013.7,1013.9,1017.8,1000.6,1016.1,"rgb(64,239,191)",16,191
2013-01-25,34.51428571428571,985.4,1007.2,1015.9,1016.2,1011.6,1002.8,1010.6,994.2,1014.7,889.6999999999998,1014.0,1013.8,1019.8,1001.8,1017.0,"rgb(85,232,170)",23,170
2013-01-26,33.68571428571429,984.3,1008.1,1016.7,1017.0,1010.6,1002.5,1010.6,995.0,1015.6,890.1000000000001,1014.8,1014.3,1018.4,1000.6,1016.2,"rgb(71,243,184)",12,184
2013-01-27,34.050000000000004,988.7,1009.7,1018.4,1018.9,1015.0,1005.7,1013.4,996.5,1017.2,891.6,1016.3,1016.3,1023.5,1004.8,1019.9,"rgb(94,235,161)",20,161
2013-01-28,38.0,988.6,1010.7,1019.8,1020.4,1013.9,1005.0,1013.1,997.6,1018.2,892.9,1017.6,1018.1,1023.8,1006.5,1022.1,"rgb(85,251,170)",4,170
2013-01-29,34.8,987.6,1011.9,1020.4,1021.0,1014.2,1006.3,1014.5,998.7,1019.3,893.8999999999999,1018.4,1018.8,1021.5,1004.8,1020.9,"rgb(75,253,180)",2,180
2013-01-30,31.08571428571429,989.4,1012.4,1021.0,1021.8,1015.5,1007.2,1015.1,999.4,1019.8,894.8000000000002,1018.9,1019.8,1023.8,1006.4,1022.2,"rgb(77,253,178)",2,178
2013-01-31,33.5,987.6,1011.8,1020.3,1021.1,1013.7,1005.9,1014.1,998.8,1019.1,894.5,1018.3,1019.0,1021.8,1005.8,1021.9,"rgb(72,253,183)",2,183
2013-02-01,33.41428571428572,986.9,1010.3,1018.6,1019.4,1012.6,1004.8,1012.7,997.5,1017.5,894.1000000000001,1016.6,1017.3,1020.3,1004.4,1020.0,"rgb(65,247,190)",8,190
2013-02-02,33.785714285714285,987.2,1009.6,1018.1,1019.0,1012.3,1004.1,1012.2,996.7,1016.9,894.0,1016.2,1016.9,1021.2,1004.4,1020.1,"rgb(59,246,196)",9,196
2013-02-03,34.957142857142856,985.1,1009.4,1017.8,1018.4,1011.3,1003.6,1011.7,996.4,1016.7,893.3000000000002,1015.9,1016.3,1018.2,1002.5,1018.6,"rgb(62,246,193)",9,193
2013-02-04,35.75,985.1,1008.7,1017.0,1017.9,1010.7,1003.0,1011.2,996.0,1016.0,893.3,1015.1,1016.0,1017.8,1001.8,1017.9,"rgb(55,236,200)",19,200
2013-02-05,33.785714285714285,984.3,1008.1,1016.4,1017.2,1010.4,1002.8,1010.9,995.5,1015.5,892.6999999999998,1014.5,1015.1,1016.5,1000.6,1016.6,"rgb(54,235,201)",20,201
2013-02-06,32.32857142857143,983.4,1006.1,1014.8,1015.5,1009.0,1000.8,1008.7,993.5,1013.6,890.6000000000001,1012.8,1013.4,1016.7,999.9,1015.5,"rgb(70,213,185)",42,185
2013-02-07,31.114285714285717,982.0,1005.1,1013.4,1013.9,1008.4,1000.2,1008.1,992.2,1012.5,888.8000000000002,1011.7,1011.4,1015.0,997.3,1012.8,"rgb(77,211,178)",44,178
2013-02-08,32.65714285714286,987.4,1007.9,1016.4,1016.9,1013.8,1003.9,1011.8,994.7,1015.5,890.3999999999999,1014.7,1014.1,1021.9,1002.6,1017.2,"rgb(92,232,163)",23,163
2013-02-09,33.75714285714286,987.5,1010.3,1018.9,1019.4,1014.2,1005.9,1013.5,997.0,1017.8,892.1000000000001,1017.1,1016.8,1021.7,1003.5,1019.1,"rgb(84,246,171)",9,171
2013-02-15,32.957142857142856,984.5,1006.6,1014.8,1015.4,1011.0,1002.5,1010.3,993.7,1014.1,890.6000000000001,1013.1,1013.2,1017.4,999.8,1015.2,"rgb(72,221,183)",34,183
2013-02-16,33.142857142857146,986.0,1007.6,1016.3,1017.1,1011.2,1002.5,1010.6,994.6,1015.1,891.0,1014.5,1014.7,1020.5,1003.0,1018.4,"rgb(83,230,172)",25,172
2013-02-17,33.81428571428571,981.5,1005.2,1014.0,1014.9,1007.1,999.4,1007.7,992.3,1012.6,889.6000000000001,1012.0,1012.6,1015.4,999.2,1015.2,"rgb(47,226,208)",29,208
2013-02-18,31.5,980.2,1003.7,1012.0,1012.9,1005.7,998.0,1006.1,991.1,1011.0,888.8,1010.1,1011.3,1012.7,997.0,1012.9,"rgb(39,208,216)",47,216
2013-02-19,30.02222222222223,983.7,1005.2,1013.2,1013.8,1010.4,1001.7,1009.1,992.2,1012.6,889.3999999999999,1011.7,1011.7,1016.6,998.7,1013.9,"rgb(72,221,183)",34,183
2013-02-20,30.85,987.5,1008.8,1017.2,1017.7,1013.6,1004.4,1012.5,995.5,1016.2,891.3000000000002,1015.5,1014.9,1022.2,1003.9,1019.1,"rgb(90,232,165)",23,165
2013-02-21,34.114285714285714,986.1,1009.3,1017.9,1018.4,1012.4,1003.9,1012.1,996.1,1016.7,891.8000000000002,1016.1,1015.8,1019.9,1002.8,1018.6,"rgb(89,223,166)",32,166
2013-02-22,30.275,987.9,1010.6,1018.9,1019.3,1015.1,1006.5,1014.2,997.1,1018.0,892.6999999999998,1017.2,1016.5,1021.1,1003.2,1018.7,"rgb(87,237,168)",18,168
2013-02-23,30.2875,990.2,1010.9,1019.8,1020.6,1015.6,1006.0,1014.0,997.7,1018.3,893.5,1017.8,1017.5,1024.8,1006.6,1021.6,"rgb(93,229,162)",26,162
