DateTime,三重區,南投市,台中市,台北一,台北二,台東市,宜蘭市,屏東市,板橋區,桃農,永靖鄉,溪湖鎮,花蓮市,豐原區,高雄市,鳳山區
2012-01-01,0.003289473684210526,0.008074162679425838,0.005233253588516747,0.8084629186602871,0.1749401913875598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-01-03,0.0,0.018103008669046405,0.006374298827129016,0.791942886282509,0.16828148903620602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015298317185109638,0.0,0.0,0.0
2012-01-04,0.0,0.01249024199843872,0.002927400468384075,0.6524199843871975,0.21272443403590943,0.0,0.0,0.0,0.0,0.0,0.078064012490242,0.0,0.04137392661982826,0.0,0.0,0.0
2012-01-05,0.0,0.04455774772777655,0.0022168033695411215,0.6725781423187763,0.2626911992906229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017956107293283084,0.0,0.0,0.0
2012-01-06,0.0,0.0454421768707483,0.004081632653061225,0.7782312925170068,0.1360544217687075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03619047619047619,0.0,0.0,0.0
2012-01-07,0.0,0.031137724550898204,0.0,0.7089820359281437,0.23952095808383234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02035928143712575,0.0,0.0,0.0
2012-01-08,0.005517241379310344,0.0,0.0,0.7462068965517241,0.2482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-01-10,0.0,0.0,0.004153123871433731,0.8586132177681474,0.12639942217407008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010834236186348862,0.0,0.0,0.0
2012-01-11,0.0,0.0,0.0,0.8371952448116059,0.1450735442272819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017731210961112232,0.0,0.0,0.0
2012-01-12,0.0,0.0,0.0034145231049396768,0.8185750056908718,0.1547917140905987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232187571135898,0.0,0.0,0.0
2012-01-13,0.0,0.0,0.0024797487187964953,0.6918498925442221,0.28186477103653496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023805587700446353,0.0,0.0,0.0
2012-01-14,0.0,0.0,0.014148273910582909,0.715195246179966,0.24335031126202603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027306168647425015,0.0,0.0,0.0
2012-01-15,0.005097489486427935,0.0,0.0038231171148209505,0.7393908500063718,0.2516885433923792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-01-17,0.0,0.0,0.0,0.628357063688294,0.3052263620086964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06641657430300964,0.0,0.0,0.0
2012-01-18,0.00903750564844103,0.03886127428829643,0.02824220515137822,0.6145503840939901,0.2123813827383642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09692724807953004,0.0,0.0,0.0
2012-01-19,0.014435221941537351,0.0,0.004511006856730422,0.6474197040779502,0.26254059906171057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07109346806207145,0.0,0.0,0.0
2012-01-20,0.0,0.0,0.0,0.8164646179870313,0.13532562729066816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820975472230053,0.0,0.0,0.0
2012-01-21,0.00827540549486925,0.0,0.009102946044356174,0.7431314134392585,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05081098973849719,0.0,0.0,0.0
2012-01-22,0.0,0.0,0.015748031496062992,0.7995705082319255,0.18468146027201146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-01-28,0.0,0.0,0.02915274825387185,0.5526875189796538,0.37807470391740056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04008502884907379,0.0,0.0,0.0
2012-01-29,0.0,0.060533052251166994,0.0,0.67580183707273,0.22888119259147718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03478391808462581,0.0,0.0,0.0
2012-01-30,0.0,0.0,0.0053408733898837575,0.6911718504555451,0.2639019792648445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958529688972667,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.7092540770047283,0.21229373733474863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03985332432693236,0.0,0.0,0.03859886133359066
2012-02-02,0.0,0.03864382063434196,0.0038886863531413293,0.668367966946166,0.24790375501275974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04119577105359096,0.0,0.0,0.0
2012-02-03,0.0,0.0,0.00382262996941896,0.7313965341488278,0.24974515800203873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015035677879714576,0.0,0.0,0.0
2012-02-04,0.0,0.0,0.00907676348547718,0.8228734439834025,0.16804979253112035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-05,0.0,0.0,0.0,0.7876961446534345,0.20783539436766083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004468460978904708,0.0,0.0,0.0
2012-02-06,0.0,0.014657980456026058,0.00993485342019544,0.8060260586319218,0.16938110749185667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-02-09,0.0,0.0,0.0062929728469875304,0.672415802354038,0.2994988929029251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02179233189604941,0.0,0.0,0.0
2012-02-10,0.0,0.0,0.004090537223888737,0.6776656667575675,0.3054267793836924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012817016634851377,0.0,0.0,0.0
2012-02-11,0.0,0.0,0.0026442307692307694,0.7521634615384616,0.24519230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12,0.0,0.0,0.006679389312977099,0.726145038167939,0.26717557251908397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-02-14,0.03318692044899951,0.0,0.0019521717911176184,0.6617862371888726,0.28306490971205467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02000976085895559,0.0,0.0,0.0
2012-02-15,0.0,0.0,0.002508466072996363,0.6268656716417911,0.35118525021949076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01944061206572181,0.0,0.0,0.0
2012-02-16,0.0,0.0,0.008285004142502071,0.7097486882076774,0.2609776304888152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020988677161005248,0.0,0.0,0.0
2012-02-17,0.0,0.0,0.01665385600819882,0.7132974634896234,0.2536510376633359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016397642838841917,0.0,0.0,0.0
2012-02-18,0.0,0.0,0.0,0.6965843405149763,0.26379400945874937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011560693641618498,0.0,0.0,0.038465580662112454
2012-02-19,0.00888030888030888,0.0,0.01138996138996139,0.6457528957528957,0.333976833976834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-02-21,0.0,0.0,0.0028169014084507044,0.6107981220657277,0.36032863849765256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026056338028169014,0.0,0.0,0.0
2012-02-22,0.0,0.0,0.0,0.6199687612639673,0.36645440346029073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01357683527574192,0.0,0.0,0.0
2012-02-23,0.0,0.0,0.004723665564478035,0.6128956069910251,0.3660840812470477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629664619744922,0.0,0.0,0.0
2012-02-24,0.0,0.0,0.004325259515570935,0.6199538638985006,0.3460207612456747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029700115340253748,0.0,0.0,0.0
2012-02-25,0.0,0.0,0.009088155104513784,0.6979703120266586,0.26658588306573766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02635564980308997,0.0,0.0,0.0
2012-02-26,0.0,0.0,0.0071726052753354926,0.7660805182785747,0.22674687644608976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-02-28,0.0,0.0,0.00455355375173233,0.7255988913086517,0.25341516531379926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643238962581667,0.0,0.0,0.0
2012-02-29,0.0,0.0,0.005562687205819427,0.6061189559264014,0.3722721437740693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016046213093709884,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.5801666327982118,0.37797195691932534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041861410282462916,0.0,0.0,0.0
2012-03-02,0.0,0.0,0.0035359116022099448,0.569060773480663,0.39005524861878454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037348066298342544,0.0,0.0,0.0
